id,question,answer_coordinates,answer_text,aggregation_labels
63,What was my smallest transaction amount in clothing?,"[[42, 1]]",12.23,7
63,What was my biggest transaction amount in misc?,"[[28, 1]]",243.81,7
63,What was my smallest transaction amount in misc?,"[[38, 1]]",10.2,7
63,What was my biggest transaction amount in business?,"[[35, 1]]",230.22,7
63,What was my smallest transaction amount in business?,"[[46, 1]]",172.23,7
63,What was my biggest transaction amount in government?,"[[45, 1]]",149.09,7
63,What was my smallest transaction amount in government?,"[[19, 1]]",1.15,7
63,What was my biggest transaction amount in airlines?,"[[16, 1]]",200.17,7
63,What was my smallest transaction amount in airlines?,"[[20, 1]]",25.74,7
63,What was my biggest transaction amount in lodging?,"[[17, 1]]",158.98,7
63,What was my smallest transaction amount in lodging?,"[[33, 1]]",17.55,7
63,What was my biggest transaction amount in professional?,"[[2, 1]]",202.69,7
63,What was my smallest transaction amount in professional?,"[[26, 1]]",26.75,7
64,How many transactions were made between 1692544980 and 1701671962?,"[[30, 0], [31, 0], [32, 0], [33, 0], [34, 0], [35, 0], [36, 0], [37, 0], [38, 0], [39, 0], [40, 0], [41, 0], [42, 0], [43, 0], [44, 0]]",15,1
64,"Between 1673997947 and 1681671509, how many transactions were made?","[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 0]]",12,1
64,How many transactions were made between 1678456251 and 1691321840?,"[[6, 0], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 0], [13, 0], [14, 0], [15, 0], [16, 0], [17, 0], [18, 0], [19, 0], [20, 0], [21, 0], [22, 0], [23, 0], [24, 0], [25, 0], [26, 0], [27, 0], [28, 0]]",23,1
64,How many transactions were made between 1676375773 and 1685696686?,"[[3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 0], [13, 0], [14, 0], [15, 0], [16, 0], [17, 0], [18, 0], [19, 0]]",17,1
64,How many transactions were made between 1695692854 and 1702984540?,"[[36, 0], [37, 0], [38, 0], [39, 0], [40, 0], [41, 0], [42, 0], [43, 0], [44, 0], [45, 0], [46, 0], [47, 0]]",12,1
64,What category did I spend the most on?,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",airlines,3
64,What was my biggest spending category?,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",airlines,3
64,What category did I spend the least on?,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",professional,4
64,What was my smallest spending category?,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",professional,4
64,What spending category am I most inconsistent in from 1702552243 to 1703826714?,"[[46, 3], [47, 3]]",business,5
64,What category am I least consistent in?,"[[46, 3], [47, 3]]",business,5
64,What spending category am I most consistent in from 1702552243 to 1703826714?,"[[46, 3], [47, 3]]",business,6
64,What spending category am I most inconsistent in from 1701671962 to 1703826714?,"[[44, 3], [45, 3], [46, 3], [47, 3]]",airlines,5
64,What category am I least consistent in?,"[[44, 3], [45, 3], [46, 3], [47, 3]]",airlines,5
64,What spending category am I most consistent in from 1701671962 to 1703826714?,"[[44, 3], [45, 3], [46, 3], [47, 3]]",airlines,6
64,What spending category am I most inconsistent in from 1701671962 to 1703826714?,"[[44, 3], [45, 3], [46, 3], [47, 3]]",airlines,5
64,What category am I least consistent in?,"[[44, 3], [45, 3], [46, 3], [47, 3]]",airlines,5
64,What spending category am I most consistent in from 1701671962 to 1703826714?,"[[44, 3], [45, 3], [46, 3], [47, 3]]",airlines,6
64,What spending category am I most inconsistent in from 1688739559 to 1703826714?,"[[26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",misc,5
64,What category am I least consistent in?,"[[26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",misc,5
64,What spending category am I most consistent in from 1688739559 to 1703826714?,"[[26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",business,6
64,What spending category am I most inconsistent in from 1676552589 to 1703826714?,"[[4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",government,5
64,What category am I least consistent in?,"[[4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",government,5
64,What spending category am I most consistent in from 1676552589 to 1703826714?,"[[4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",professional,6
64,What spending category am I most inconsistent in from 1681671509 to 1703826714?,"[[12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
64,What category am I least consistent in?,"[[12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
64,What spending category am I most consistent in from 1681671509 to 1703826714?,"[[12, 3], [13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",professional,6
64,What spending category am I most inconsistent in from 1696979818 to 1703826714?,"[[37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",airlines,5
64,What category am I least consistent in?,"[[37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",airlines,5
64,What spending category am I most consistent in from 1696979818 to 1703826714?,"[[37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",government,6
64,What spending category am I most inconsistent in from 1701671962 to 1703826714?,"[[44, 3], [45, 3], [46, 3], [47, 3]]",airlines,5
64,What category am I least consistent in?,"[[44, 3], [45, 3], [46, 3], [47, 3]]",airlines,5
64,What spending category am I most consistent in from 1701671962 to 1703826714?,"[[44, 3], [45, 3], [46, 3], [47, 3]]",airlines,6
64,What spending category am I most inconsistent in from 1699289688 to 1703826714?,"[[42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,5
64,What category am I least consistent in?,"[[42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,5
64,What spending category am I most consistent in from 1699289688 to 1703826714?,"[[42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",agricultural,6
64,What spending category am I most inconsistent in from 1682255556 to 1703826714?,"[[13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
64,What category am I least consistent in?,"[[13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",contracted,5
64,What spending category am I most consistent in from 1682255556 to 1703826714?,"[[13, 3], [14, 3], [15, 3], [16, 3], [17, 3], [18, 3], [19, 3], [20, 3], [21, 3], [22, 3], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [28, 3], [29, 3], [30, 3], [31, 3], [32, 3], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [38, 3], [39, 3], [40, 3], [41, 3], [42, 3], [43, 3], [44, 3], [45, 3], [46, 3], [47, 3]]",professional,6
64,What is the total amount I've spent from 1700111514 to 1703826714?,"[[47, 1], [46, 1], [45, 1], [44, 1]]",643.89,0
64,What is the total amount I've spent in transportation from 43 days ago to today?,"[[45, 1]]",160.81,0
64,What is the total amount I've spent in business from 1700111514 to 1703826714?,"[[46, 1]]",209.02,0
64,What is the total amount I've spent in government from 1700111514 to 1703826714?,"[[47, 1]]",51.41,0
64,What is the total amount I've spent in airlines from 43 days ago to today?,"[[44, 1]]",222.65,0
64,What is the total amount I've spent from 1696565514 to 1703826714?,"[[47, 1], [46, 1], [45, 1], [44, 1], [43, 1], [42, 1], [41, 1], [40, 1], [39, 1], [38, 1], [37, 1]]",1827.21,0
64,What is the total amount I've spent in agricultural from 84 days ago to today?,"[[42, 1], [40, 1]]",341.78,0
64,What is the total amount I've spent in transportation from 84 days ago to today?,"[[45, 1]]",160.81,0
64,What is the total amount I've spent in clothing from 84 days ago to today?,"[[43, 1], [39, 1]]",311.09,0
64,What is the total amount I've spent in misc from 1696565514 to 1703826714?,"[[38, 1]]",228.57,0
64,What is the total amount I've spent in business from 1696565514 to 1703826714?,"[[46, 1], [41, 1]]",418.56,0
64,What is the total amount I've spent in government from 1696565514 to 1703826714?,"[[47, 1]]",51.41,0
64,What is the total amount I've spent in airlines from 84 days ago to today?,"[[44, 1], [37, 1]]",314.99,0
64,What is the total amount I've spent from 1688530314 to 1703826714?,"[[47, 1], [46, 1], [45, 1], [44, 1], [43, 1], [42, 1], [41, 1], [40, 1], [39, 1], [38, 1], [37, 1], [36, 1], [35, 1], [34, 1], [33, 1], [32, 1], [31, 1], [30, 1], [29, 1], [28, 1], [27, 1], [26, 1]]",2963.78,0
64,What is the total amount I've spent in agricultural from 177 days ago to today?,"[[42, 1], [40, 1], [31, 1]]",436.05,0
64,What is the total amount I've spent in contracted from 1688530314 to 1703826714?,"[[34, 1], [26, 1]]",270.95,0
64,What is the total amount I've spent in transportation from 1688530314 to 1703826714?,"[[45, 1], [33, 1], [32, 1]]",373.19,0
64,What is the total amount I've spent in retail from 1688530314 to 1703826714?,"[[35, 1], [28, 1]]",208.34,0
64,What is the total amount I've spent in clothing from 1688530314 to 1703826714?,"[[43, 1], [39, 1], [27, 1]]",414.55,0
64,What is the total amount I've spent in misc from 177 days ago to today?,"[[38, 1], [30, 1]]",319.7,0
64,What is the total amount I've spent in business from 177 days ago to today?,"[[46, 1], [41, 1]]",418.56,0
64,What is the total amount I've spent in government from 177 days ago to today?,"[[47, 1], [36, 1]]",53.89,0
64,What is the total amount I've spent in airlines from 177 days ago to today?,"[[44, 1], [37, 1], [29, 1]]",468.55,0
64,"In the last 200 days, how much did I spend in total?","[[47, 1], [46, 1], [45, 1], [44, 1], [43, 1], [42, 1], [41, 1], [40, 1], [39, 1], [38, 1], [37, 1], [36, 1], [35, 1], [34, 1], [33, 1], [32, 1], [31, 1], [30, 1], [29, 1], [28, 1], [27, 1], [26, 1], [25, 1], [24, 1], [23, 1]]",3258.07,0
64,What is the total amount I've spent in agricultural from 200 days ago to today?,"[[42, 1], [40, 1], [31, 1], [25, 1]]",564.09,0
64,What is the total amount I've spent in contracted from 1686543114 to 1703826714?,"[[34, 1], [26, 1]]",270.95,0
64,What is the total amount I've spent in transportation from 200 days ago to today?,"[[45, 1], [33, 1], [32, 1]]",373.19,0
64,What is the total amount I've spent in retail from 200 days ago to today?,"[[35, 1], [28, 1]]",208.34,0
64,What is the total amount I've spent in clothing from 200 days ago to today?,"[[43, 1], [39, 1], [27, 1]]",414.55,0
64,What is the total amount I've spent in misc from 200 days ago to today?,"[[38, 1], [30, 1]]",319.7,0
64,What is the total amount I've spent in business from 1686543114 to 1703826714?,"[[46, 1], [41, 1], [23, 1]]",538.8,0
64,What is the total amount I've spent in government from 1686543114 to 1703826714?,"[[47, 1], [36, 1], [24, 1]]",99.9,0
64,What is the total amount I've spent in airlines from 200 days ago to today?,"[[44, 1], [37, 1], [29, 1]]",468.55,0
64,What is the total amount I've spent from 1680149514 to 1703826714?,"[[47, 1], [46, 1], [45, 1], [44, 1], [43, 1], [42, 1], [41, 1], [40, 1], [39, 1], [38, 1], [37, 1], [36, 1], [35, 1], [34, 1], [33, 1], [32, 1], [31, 1], [30, 1], [29, 1], [28, 1], [27, 1], [26, 1], [25, 1], [24, 1], [23, 1], [22, 1], [21, 1], [20, 1], [19, 1], [18, 1], [17, 1], [16, 1], [15, 1], [14, 1], [13, 1], [12, 1], [11, 1], [10, 1]]",4726.99,0
64,What is the total amount I've spent in agricultural from 1680149514 to 1703826714?,"[[42, 1], [40, 1], [31, 1], [25, 1], [16, 1]]",637.63,0
64,What is the total amount I've spent in contracted from 274 days ago to today?,"[[34, 1], [26, 1], [15, 1]]",346.44,0
64,What is the total amount I've spent in transportation from 274 days ago to today?,"[[45, 1], [33, 1], [32, 1], [19, 1], [11, 1]]",578.77,0
64,What is the total amount I've spent in utility from 274 days ago to today?,"[[12, 1]]",90.77,0
64,What is the total amount I've spent in retail from 274 days ago to today?,"[[35, 1], [28, 1], [10, 1]]",347.6,0
64,What is the total amount I've spent in clothing from 274 days ago to today?,"[[43, 1], [39, 1], [27, 1], [17, 1]]",448.17,0
64,What is the total amount I've spent in misc from 1680149514 to 1703826714?,"[[38, 1], [30, 1], [21, 1], [20, 1]]",646.08,0
64,What is the total amount I've spent in business from 274 days ago to today?,"[[46, 1], [41, 1], [23, 1], [14, 1], [13, 1]]",785.46,0
64,What is the total amount I've spent in government from 1680149514 to 1703826714?,"[[47, 1], [36, 1], [24, 1]]",99.9,0
64,What is the total amount I've spent in airlines from 274 days ago to today?,"[[44, 1], [37, 1], [29, 1], [22, 1]]",662.34,0
64,What is the total amount I've spent in professional from 1680149514 to 1703826714?,"[[18, 1]]",83.83,0
64,What is the total amount I've spent in agricultural?,"[[16, 1], [25, 1], [31, 1], [40, 1], [42, 1]]",637.63,0
64,What is the total amount I've spent in contracted?,"[[15, 1], [26, 1], [34, 1]]",346.44,0
64,What is the total amount I've spent in transportation?,"[[5, 1], [11, 1], [19, 1], [32, 1], [33, 1], [45, 1]]",761.19,0
64,What is the total amount I've spent in utility?,"[[8, 1], [12, 1]]",213.4,0
64,What is the total amount I've spent in retail?,"[[6, 1], [10, 1], [28, 1], [35, 1]]",505.04,0
64,What is the total amount I've spent in clothing?,"[[17, 1], [27, 1], [39, 1], [43, 1]]",448.17,0
64,What is the total amount I've spent in misc?,"[[1, 1], [20, 1], [21, 1], [30, 1], [38, 1]]",757.04,0
64,What is the total amount I've spent in business?,"[[0, 1], [13, 1], [14, 1], [23, 1], [41, 1], [46, 1]]",913.76,0
